Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2016/12/17, 01:47:37, 47.410072, 4.898448, 360.56,  1512.00, 62, -2, 0.00, 1
2016/12/17, 02:36:57, 47.409805, 4.898666, 384.93,  288.00, 170, 0, 33.92, 1
2016/12/17, 03:22:16, 47.409828, 4.898776, 393.78,  1656.00, 2, 0, 8.66, 1
2016/12/17, 04:02:26, 47.409870, 4.898778, 353.69,  828.00, 151, 0, 4.67, 1
2016/12/17, 04:40:34, 47.409672, 4.898929, 382.67,  612.00, 126, 0, 24.78, 1
2016/12/17, 05:12:01, 47.409817, 4.898530, 408.50,  0.00, 141, 0, 34.08, 1
2016/12/17, 05:37:56, 47.409603, 4.898662, 401.23,  1620.00, 296, 0, 25.79, 1
2016/12/17, 06:04:34, 47.409809, 4.898282, 363.49,  1476.00, 75, 0, 36.64, 1
2016/12/17, 06:29:53, 47.409824, 4.898528, 429.32,  720.00, 133, 0, 18.59, 1
2016/12/17, 06:40:44, 47.409817, 4.898295, 320.47,  2160.00, 281, 0, 17.55, 1
2016/12/17, 06:58:59, 47.409805, 4.898912, 393.67,  1368.00, 327, 0, 46.45, 1
2016/12/17, 07:09:33, 47.411018, 4.895574, 356.94,  2952.00, 131, 0, 285.11, 1
2016/12/17, 07:20:05, 47.409908, 4.898592, 364.94,  2160.00, 303, 0, 258.48, 1
2016/12/17, 07:30:56, 47.409924, 4.898608, 367.16,  3204.00, 304, 0, 2.15, 1
2016/12/17, 07:44:34, 47.409843, 4.898320, 400.19,  1188.00, 297, 0, 23.47, 1
2016/12/17, 08:03:25, 47.409790, 4.898468, 371.67,  900.00, 52, 0, 12.60, 1
2016/12/17, 08:29:43, 47.409763, 4.898947, 411.40,  2088.00, 122, 0, 36.17, 1
2016/12/17, 08:56:03, 47.409805, 4.898714, 351.98,  1908.00, 343, 0, 18.14, 1
2016/12/17, 09:17:47, 47.409775, 4.898490, 404.08,  1512.00, 156, 0, 17.18, 1
2016/12/17, 09:39:21, 47.409435, 4.899262, 442.61,  504.00, 151, 0, 69.31, 1
2016/12/17, 10:02:43, 47.410439, 4.898377, 506.42,  1908.00, 92, 0, 129.99, 1
2016/12/17, 10:28:47, 47.409737, 4.898683, 371.64,  108.00, 110, 0, 81.38, 1
2016/12/17, 10:40:07, 47.409908, 4.898707, 386.63,  720.00, 164, 0, 19.10, 1
2016/12/17, 11:04:17, 47.409763, 4.899181, 414.96,  0.00, 22, 0, 39.14, 1
2016/12/17, 11:14:56, 47.409920, 4.898375, 366.36,  324.00, 327, 0, 63.11, 1
2016/12/17, 11:30:59, 47.409760, 4.898441, 349.47,  1296.00, 109, 0, 18.47, 1
2016/12/17, 11:49:42, 47.409805, 4.898683, 401.83,  756.00, 85, 0, 18.89, 1
2016/12/17, 12:09:20, 47.409569, 4.898581, 415.76,  504.00, 179, 0, 27.34, 1
2016/12/17, 12:32:39, 47.409615, 4.898602, 414.73,  1368.00, 88, 0, 5.35, 1
2016/12/17, 12:56:31, 47.409969, 4.898402, 373.97,  1008.00, 122, 0, 42.14, 1
2016/12/17, 13:19:26, 47.409691, 4.898714, 422.04,  2808.00, 158, 0, 38.82, 1
2016/12/17, 13:30:00, 47.409882, 4.898711, 374.47,  3960.00, 20, 0, 21.24, 1
2016/12/17, 13:41:59, 47.409374, 4.899137, 360.01,  684.00, 164, 0, 64.95, 1
2016/12/17, 14:09:21, 47.409805, 4.898683, 375.02,  3924.00, 161, 0, 58.86, 1
2016/12/17, 14:42:08, 47.410786, 4.898035, 380.00,  13896.00, 337, 0, 119.49, 1
2016/12/17, 15:33:20, 47.410786, 4.898035, 380.00,  13896.00, 337, 0, 0.00, 1
2016/12/17, 16:48:35, 47.409454, 4.899495, 370.80,  2340.00, 124, 0, 184.41, 1
2016/12/17, 17:10:27, 47.410110, 4.898335, 340.78,  2880.00, 146, 0, 113.76, 1
2016/12/17, 17:23:19, 47.409939, 4.898137, 343.10,  864.00, 38, 0, 24.16, 1
2016/12/17, 17:34:57, 47.407253, 4.908637, 1217.72,  3096.00, 278, 0, 844.72, 1
2016/12/17, 17:46:10, 47.408775, 4.904563, 885.91,  3780.00, 155, 0, 350.19, 1
2016/12/17, 18:46:30, 47.409885, 4.898721, 399.81,  612.00, 158, 0, 456.62, 1
2016/12/17, 19:48:28, 47.409985, 4.898487, 345.55,  396.00, 339, 0, 20.83, 1
2016/12/17, 20:41:48, 47.409927, 4.898658, 380.92,  2412.00, 190, 0, 14.39, 1
2016/12/17, 21:32:42, 47.409821, 4.898818, 338.73,  1404.00, 163, 0, 16.85, 1
2016/12/17, 22:15:33, 47.409927, 4.898542, 355.58,  936.00, 129, 0, 23.88, 1
2016/12/17, 22:56:53, 47.409679, 4.898780, 403.88,  288.00, 271, 0, 32.88, 1
2016/12/17, 23:53:28, 47.409897, 4.898610, 367.67,  432.00, 334, 0, 27.41, 1
2016/12/18, 00:48:49, 47.409698, 4.898788, 402.63,  2124.00, 36, -4, 25.87, 1
