Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2016/12/18, 01:43:31, 47.429863, 4.887187, 161.15,  11196.00, 330, -2, 0.00, 1
2016/12/18, 01:56:10, 47.410507, 4.897857, 383.31,  6732.00, 337, 0, 2297.13, 1
2016/12/18, 02:07:01, 47.409878, 4.898669, 377.81,  1728.00, 272, 0, 92.87, 1
2016/12/18, 02:58:25, 47.409790, 4.898675, 352.97,  828.00, 102, 0, 9.80, 1
2016/12/18, 03:49:34, 47.409809, 4.898506, 361.63,  432.00, 75, 0, 12.89, 1
2016/12/18, 04:32:58, 47.410053, 4.898343, 330.98,  1656.00, 273, 0, 29.78, 1
2016/12/18, 05:08:53, 47.409805, 4.898652, 378.48,  0.00, 45, 0, 36.07, 1
2016/12/18, 05:42:19, 47.409840, 4.899370, 406.63,  1764.00, 119, 0, 54.17, 1
2016/12/18, 06:12:43, 47.409821, 4.898667, 366.78,  468.00, 221, 0, 52.94, 1
2016/12/18, 06:52:35, 47.409824, 4.898533, 370.49,  540.00, 303, 0, 10.09, 1
2016/12/18, 07:32:03, 47.409763, 4.898695, 390.69,  1404.00, 34, 0, 13.95, 1
2016/12/18, 08:03:31, 47.409771, 4.899178, 357.71,  4284.00, 14, 0, 36.36, 1
2016/12/18, 08:34:07, 47.409580, 4.898503, 368.69,  2736.00, 311, 0, 55.06, 1
2016/12/18, 09:01:53, 47.409813, 4.898684, 376.58,  1692.00, 253, 0, 29.27, 1
2016/12/18, 09:30:42, 47.409779, 4.898793, 409.46,  1260.00, 85, 0, 9.03, 1
2016/12/18, 09:56:20, 47.409679, 4.898453, 361.92,  504.00, 25, 0, 27.90, 1
2016/12/18, 10:21:33, 47.409916, 4.898539, 370.48,  1044.00, 153, 0, 27.14, 1
2016/12/18, 10:41:42, 47.409698, 4.898907, 423.69,  0.00, 118, 0, 36.80, 1
2016/12/18, 10:52:08, 47.410011, 4.898433, 389.99,  936.00, 270, 0, 49.84, 1
2016/12/18, 11:02:35, 47.409870, 4.898751, 364.70,  684.00, 225, 0, 28.61, 1
2016/12/18, 11:13:05, 47.409832, 4.898603, 387.74,  0.00, 112, 0, 11.91, 1
2016/12/18, 11:23:32, 47.409664, 4.898898, 402.85,  180.00, 103, 0, 29.01, 1
2016/12/18, 11:34:20, 47.409927, 4.899222, 410.42,  1332.00, 69, 0, 38.07, 1
2016/12/18, 11:45:21, 47.409729, 4.898329, 407.44,  792.00, 190, 0, 70.71, 1
2016/12/18, 12:00:23, 47.410084, 4.897726, 297.91,  0.00, 110, 0, 60.14, 1
2016/12/18, 12:10:49, 47.409874, 4.898815, 347.31,  468.00, 246, 0, 85.21, 1
2016/12/18, 12:21:16, 47.409889, 4.898621, 371.36,  0.00, 52, 0, 14.69, 1
2016/12/18, 12:31:42, 47.409706, 4.898824, 426.10,  1080.00, 152, 0, 25.44, 1
2016/12/18, 12:42:10, 47.409756, 4.898811, 388.04,  3816.00, 137, 0, 5.65, 1
2016/12/18, 12:52:36, 47.409870, 4.898624, 363.85,  252.00, 318, 0, 18.94, 1
2016/12/18, 13:03:01, 47.409794, 4.898600, 375.67,  1440.00, 183, 0, 8.64, 1
2016/12/18, 13:13:37, 47.409760, 4.898697, 384.67,  684.00, 131, 0, 8.22, 1
2016/12/18, 13:24:03, 47.409222, 4.899247, 497.08,  540.00, 340, 0, 72.74, 1
2016/12/18, 13:35:02, 47.410435, 4.898540, 378.92,  1620.00, 142, 0, 144.99, 1
2016/12/18, 13:45:30, 47.409824, 4.898687, 381.41,  1584.00, 22, 0, 68.83, 1
2016/12/18, 13:55:57, 47.410625, 4.898434, 272.71,  0.00, 0, 0, 91.08, 1
2016/12/18, 14:06:57, 47.409817, 4.898718, 358.00,  72.00, 36, 0, 92.35, 1
2016/12/18, 14:19:24, 47.410011, 4.898727, 360.69,  936.00, 27, 0, 21.58, 1
2016/12/18, 14:30:00, 47.409920, 4.898273, 357.53,  792.00, 87, 0, 35.63, 1
2016/12/18, 14:40:36, 47.409870, 4.898614, 357.67,  1008.00, 128, 0, 26.26, 1
2016/12/18, 14:51:12, 47.409794, 4.898938, 406.26,  1368.00, 258, 0, 25.80, 1
2016/12/18, 15:01:46, 47.409790, 4.898855, 395.14,  1908.00, 338, 0, 6.26, 1
2016/12/18, 15:12:37, 47.409527, 4.898588, 403.84,  900.00, 162, 0, 35.48, 1
2016/12/18, 15:24:36, 47.409641, 4.898727, 375.63,  1764.00, 190, 0, 16.43, 1
2016/12/18, 15:38:02, 47.409359, 4.899076, 317.29,  3384.00, 353, 0, 40.90, 1
2016/12/18, 15:51:49, 47.410007, 4.898555, 347.04,  1008.00, 142, 0, 82.03, 1
2016/12/18, 16:02:20, 47.410099, 4.898708, 373.00,  2160.00, 98, 0, 15.40, 1
2016/12/18, 16:12:50, 47.409611, 4.898705, 382.80,  0.00, 31, 0, 54.26, 1
2016/12/18, 16:23:19, 47.409653, 4.898746, 389.76,  0.00, 341, 0, 5.60, 1
2016/12/18, 16:34:01, 47.409721, 4.898642, 406.45,  612.00, 16, 0, 10.88, 1
2016/12/18, 16:45:04, 47.409897, 4.898675, 373.71,  1080.00, 333, 0, 19.73, 1
2016/12/18, 16:55:29, 47.409782, 4.898676, 383.24,  0.00, 95, 0, 12.79, 1
2016/12/18, 17:05:55, 47.409306, 4.898772, 472.53,  1188.00, 104, 0, 53.42, 1
2016/12/18, 17:16:20, 47.409824, 4.898722, 378.86,  1872.00, 305, 0, 57.72, 1
2016/12/18, 17:26:48, 47.409855, 4.898726, 380.75,  0.00, 313, 0, 3.46, 1
2016/12/18, 17:37:15, 47.409565, 4.898815, 408.78,  0.00, 154, 0, 32.93, 1
2016/12/18, 17:47:43, 47.409294, 4.898988, 429.18,  180.00, 146, 0, 32.83, 1
2016/12/18, 17:58:30, 47.409248, 4.898795, 411.01,  648.00, 121, 0, 15.40, 1
2016/12/18, 18:09:11, 47.409912, 4.899041, 438.23,  648.00, 20, 0, 76.12, 1
2016/12/18, 18:19:51, 47.409462, 4.899050, 642.76,  2484.00, 127, 0, 50.04, 1
2016/12/18, 18:30:49, 47.409962, 4.899130, 409.37,  216.00, 57, 0, 55.92, 1
2016/12/18, 18:47:37, 47.410000, 4.898472, 383.43,  1692.00, 113, 0, 49.70, 1
2016/12/18, 19:19:17, 47.410065, 4.898291, 326.60,  1008.00, 346, 0, 15.42, 1
2016/12/18, 19:58:25, 47.410007, 4.898385, 339.26,  3204.00, 317, -4, 9.57, 1
