Date,Time,Latitude,Longitude,Altitude,Speed,Course,Type,Distance,Essential
2016/12/30,10:29:21,47.411503,4.903157,353.549988,0.10,NA,NA,NA,NA
2016/12/30,10:39:17,47.41156,4.903274,309.809998,0.00,NA,NA,NA,NA
2016/12/30,10:49:10,47.412762,4.902341,285.479980,0.53,NA,NA,NA,NA
2016/12/30,10:59:01,47.413025,4.902596,230.589996,0.00,NA,NA,NA,NA
2016/12/30,11:08:55,47.412136,4.903167,283.699982,0.36,NA,NA,NA,NA
2016/12/30,11:18:49,47.411976,4.903276,239.559998,1.00,NA,NA,NA,NA
2016/12/30,11:29:07,47.410313,4.904064,366.779999,1.55,NA,NA,NA,NA
2016/12/30,11:41:17,47.411453,4.903038,354.419983,0.14,NA,NA,NA,NA
2016/12/30,16:47:23,47.411453,4.903038,354.419983,0.14,NA,NA,NA,NA
2016/12/30,17:40:32,47.411537,4.902997,390.759979,0.11,NA,NA,NA,NA
2016/12/30,17:53:10,47.411533,4.902995,336.869995,0.10,NA,NA,NA,NA
2016/12/30,18:02:59,47.411484,4.902694,396.600006,0.36,NA,NA,NA,NA
2016/12/30,18:12:36,47.411495,4.902899,348.399994,0.00,NA,NA,NA,NA
2016/12/30,18:22:14,47.411579,4.902913,362.829987,0.14,NA,NA,NA,NA
2016/12/30,18:31:54,47.411354,4.903871,476.119995,0.20,NA,NA,NA,NA
2016/12/30,18:41:32,47.411453,4.903104,368.509979,0.22,NA,NA,NA,NA
2016/12/30,18:51:16,47.411419,4.903231,349.750000,0.22,NA,NA,NA,NA
2016/12/30,19:01:25,47.411526,4.903133,353.289978,0.30,NA,NA,NA,NA
2016/12/30,19:16:23,47.411572,4.903116,374.750000,0.04,NA,NA,NA,NA
2016/12/30,19:25:59,47.411308,4.903084,340.169983,0.00,NA,NA,NA,NA
2016/12/30,19:35:42,47.411415,4.903029,339.259979,1.51,NA,NA,NA,NA
2016/12/30,19:45:36,47.411415,4.903029,339.259979,1.51,NA,NA,NA,NA
2016/12/30,19:55:33,47.412125,4.902711,402.079987,0.34,NA,NA,NA,NA
2016/12/30,20:06:19,47.411495,4.90271,352.369995,0.72,NA,NA,NA,NA
2016/12/30,20:21:22,47.411381,4.903091,403.600006,0.94,NA,NA,NA,NA
2016/12/30,20:41:34,47.411381,4.903091,403.600006,0.94,NA,NA,NA,NA
2016/12/30,21:29:57,47.411625,4.903584,345.630005,0.23,NA,NA,NA,NA
2016/12/30,22:28:32,47.411617,4.90305,381.959991,0.11,NA,NA,NA,NA
2016/12/30,23:15:22,47.411942,4.903157,354.139984,0.53,NA,NA,NA,NA
2016/12/31,00:20:05,47.411942,4.903157,354.139984,0.53,NA,NA,NA,NA
2016/12/31,00:59:41,47.411404,4.903071,341.639984,0.38,NA,NA,NA,NA
2016/12/31,01:49:08,47.411404,4.903071,341.639984,0.38,NA,NA,NA,NA
2016/12/31,02:51:17,47.411415,4.903105,314.479980,0.31,NA,NA,NA,NA
2016/12/31,03:24:29,47.411396,4.903237,373.489990,0.32,NA,NA,NA,NA
2016/12/31,03:35:16,47.41156,4.903039,343.829987,0.22,NA,NA,NA,NA
2016/12/31,04:40:37,47.411339,4.902947,343.459991,0.19,NA,NA,NA,NA
2016/12/31,05:35:12,47.411507,4.902986,364.589996,0.05,NA,NA,NA,NA
2016/12/31,06:23:03,47.411484,4.903009,362.190002,0.11,NA,NA,NA,NA
2016/12/31,07:02:36,47.411484,4.903009,362.190002,0.11,NA,NA,NA,NA
2016/12/31,07:34:15,47.411484,4.90316,341.979980,0.17,NA,NA,NA,NA
2016/12/31,07:44:04,47.411667,4.903304,312.489990,0.92,NA,NA,NA,NA
2016/12/31,07:53:48,47.411091,4.903069,392.970001,0.00,NA,NA,NA,NA
2016/12/31,08:03:27,47.410988,4.903172,386.209991,0.30,NA,NA,NA,NA
2016/12/31,08:13:06,47.411316,4.903327,366.449982,0.92,NA,NA,NA,NA
2016/12/31,08:23:07,47.411285,4.904045,359.660004,2.17,NA,NA,NA,NA
2016/12/31,08:33:15,47.411476,4.903072,336.829987,0.10,NA,NA,NA,NA
2016/12/31,08:45:17,47.411411,4.903251,359.429993,0.14,NA,NA,NA,NA
2016/12/31,08:58:36,47.411705,4.902889,344.869995,1.13,NA,NA,NA,NA
2016/12/31,09:14:46,47.411705,4.903003,348.479980,0.63,NA,NA,NA,NA
2016/12/31,13:20:38,47.411705,4.903003,348.479980,0.63,NA,NA,NA,NA
2016/12/31,13:34:52,47.411362,4.903313,346.769989,0.02,NA,NA,NA,NA
2016/12/31,13:44:42,47.411358,4.903345,344.529999,0.19,NA,NA,NA,NA
2016/12/31,13:54:28,47.411327,4.903416,349.059998,0.42,NA,NA,NA,NA
2016/12/31,14:04:09,47.41143,4.903354,342.989990,0.00,NA,NA,NA,NA
2016/12/31,14:14:15,47.411457,4.902679,403.600006,2.92,NA,NA,NA,NA
2016/12/31,14:28:34,47.412086,4.903316,255.989990,0.00,NA,NA,NA,NA
2016/12/31,15:10:10,47.41119,4.903276,315.320007,0.50,NA,NA,NA,NA
2016/12/31,15:19:52,47.411594,4.903299,415.399994,0.62,NA,NA,NA,NA
2016/12/31,15:29:55,47.411137,4.903167,362.259979,0.08,NA,NA,NA,NA
2016/12/31,15:53:17,47.411476,4.902946,317.329987,0.37,NA,NA,NA,NA
2016/12/31,17:31:51,47.411366,4.903139,349.829987,0.14,NA,NA,NA,NA
2016/12/31,17:41:42,47.411602,4.903149,374.149994,0.00,NA,NA,NA,NA
2016/12/31,17:51:24,47.411354,4.902938,363.329987,0.79,NA,NA,NA,NA
2016/12/31,18:01:22,47.41135,4.903159,333.100006,0.17,NA,NA,NA,NA
2016/12/31,18:26:25,47.411488,4.903029,378.100006,0.61,NA,NA,NA,NA
2016/12/31,18:47:42,47.411259,4.902982,326.829987,0.00,NA,NA,NA,NA
2016/12/31,18:57:14,47.411934,4.902821,370.579987,0.00,NA,NA,NA,NA
2016/12/31,19:07:22,47.41164,4.903433,329.910004,0.48,NA,NA,NA,NA
2016/12/31,19:23:43,47.412079,4.902975,351.229980,0.47,NA,NA,NA,NA
2016/12/31,19:52:44,47.411888,4.901277,671.409973,1.66,NA,NA,NA,NA
2016/12/31,20:25:48,47.411453,4.903038,359.419983,0.09,NA,NA,NA,NA
2016/12/31,21:03:30,47.412071,4.902913,367.039978,0.13,NA,NA,NA,NA
2016/12/31,22:42:27,47.412071,4.902913,367.039978,0.13,NA,NA,NA,NA
2016/12/31,23:40:56,47.411434,4.902948,363.399994,0.58,NA,NA,NA,NA
2016/12/31,23:51:39,47.411377,4.903017,366.000000,0.17,NA,NA,NA,NA
2017/01/01,00:41:10,47.411404,4.90305,362.160004,0.56,NA,NA,NA,NA
2017/01/01,01:27:32,47.411404,4.90305,362.160004,0.56,NA,NA,NA,NA
2017/01/01,02:12:28,47.411404,4.903011,352.839996,0.29,NA,NA,NA,NA
2017/01/01,03:10:03,47.411438,4.902965,361.509979,0.41,NA,NA,NA,NA
2017/01/01,04:12:33,47.411438,4.902965,361.509979,0.41,NA,NA,NA,NA
2017/01/01,04:24:00,47.411449,4.902958,377.859985,0.09,NA,NA,NA,NA
2017/01/01,05:33:13,47.411446,4.902967,361.750000,0.33,NA,NA,NA,NA
2017/01/01,06:19:09,47.411469,4.903071,361.089996,0.09,NA,NA,NA,NA
2017/01/01,07:17:24,47.413414,4.903602,-43.360001,0.70,NA,NA,NA,NA
2017/01/01,08:05:56,47.411606,4.903,341.309998,0.42,NA,NA,NA,NA
2017/01/01,08:47:33,47.41151,4.903129,348.410004,0.03,NA,NA,NA,NA
2017/01/01,09:29:42,47.41151,4.903129,348.410004,0.03,NA,NA,NA,NA
2017/01/01,09:40:12,47.411613,4.903111,324.309998,0.29,NA,NA,NA,NA
2017/01/01,10:06:18,47.411392,4.903601,375.589996,0.10,NA,NA,NA,NA
2017/01/01,10:15:56,47.411461,4.903161,341.410004,0.33,NA,NA,NA,NA
2017/01/01,10:25:49,47.41169,4.90344,285.949982,0.38,NA,NA,NA,NA
2017/01/01,10:39:34,47.410946,4.903392,382.019989,0.53,NA,NA,NA,NA
2017/01/01,10:54:36,47.411442,4.902702,378.440002,0.00,NA,NA,NA,NA
2017/01/01,11:12:48,47.411663,4.903006,361.250000,0.00,NA,NA,NA,NA
2017/01/01,11:22:48,47.411674,4.903132,329.289978,0.00,NA,NA,NA,NA
2017/01/01,11:33:02,47.411629,4.90295,340.919983,0.23,NA,NA,NA,NA
2017/01/01,11:44:36,47.41169,4.902622,290.000000,0.00,NA,NA,NA,NA
2017/01/01,11:54:21,47.411564,4.9031,358.160004,0.00,NA,NA,NA,NA
2017/01/01,12:04:09,47.411354,4.903461,350.589996,0.10,NA,NA,NA,NA
2017/01/01,12:14:18,47.411324,4.903762,398.539978,0.25,NA,NA,NA,NA
2017/01/01,12:26:12,47.411373,4.903151,333.769989,0.15,NA,NA,NA,NA
2017/01/01,12:39:19,47.411366,4.903099,355.979980,0.71,NA,NA,NA,NA
2017/01/01,12:54:55,47.41132,4.903102,311.070007,0.85,NA,NA,NA,NA
2017/01/01,13:20:23,47.411472,4.903007,370.359985,0.24,NA,NA,NA,NA
2017/01/01,13:49:54,47.411366,4.903132,313.239990,0.49,NA,NA,NA,NA
2017/01/01,14:32:07,47.411518,4.90309,375.309998,1.37,NA,NA,NA,NA
2017/01/01,15:17:06,47.411236,4.903434,353.459991,0.09,NA,NA,NA,NA
2017/01/01,15:50:36,47.411499,4.903189,414.199982,0.09,NA,NA,NA,NA
2017/01/01,16:19:58,47.411522,4.902876,355.589996,0.14,NA,NA,NA,NA
2017/01/01,16:45:52,47.411316,4.903446,361.059998,0.85,NA,NA,NA,NA
2017/01/01,16:55:33,47.411259,4.903409,352.720001,0.39,NA,NA,NA,NA
2017/01/01,17:05:15,47.411648,4.903111,337.669983,0.00,NA,NA,NA,NA
2017/01/01,17:15:28,47.41132,4.90311,410.329987,4.86,NA,NA,NA,NA
2017/01/01,17:28:09,47.411518,4.90326,368.919983,0.56,NA,NA,NA,NA
2017/01/01,17:38:53,47.411453,4.903057,352.509979,0.22,NA,NA,NA,NA
2017/01/01,17:56:44,47.411579,4.903504,411.139984,0.16,NA,NA,NA,NA
2017/01/01,18:19:25,47.411339,4.903086,356.410004,0.26,NA,NA,NA,NA
2017/01/01,19:13:37,47.411339,4.903086,356.410004,0.26,NA,NA,NA,NA
2017/01/01,19:36:03,47.411465,4.903377,343.639984,0.10,NA,NA,NA,NA
2017/01/01,19:45:51,47.411259,4.903371,337.380005,0.55,NA,NA,NA,NA
2017/01/01,19:55:33,47.410873,4.902921,399.529999,0.00,NA,NA,NA,NA
2017/01/01,20:05:19,47.411404,4.903163,370.709991,0.45,NA,NA,NA,NA
2017/01/01,20:18:56,47.411388,4.902989,373.630005,0.36,NA,NA,NA,NA
2017/01/01,20:30:31,47.411648,4.902984,357.880005,0.43,NA,NA,NA,NA
2017/01/01,20:45:34,47.411198,4.902998,386.970001,0.00,NA,NA,NA,NA
2017/01/01,21:01:24,47.411499,4.903141,349.970001,0.74,NA,NA,NA,NA
2017/01/01,21:11:46,47.411438,4.903054,352.989990,0.35,NA,NA,NA,NA
2017/01/01,21:24:22,47.411266,4.903006,350.839996,0.29,NA,NA,NA,NA
2017/01/01,21:42:49,47.411385,4.902975,351.600006,0.08,NA,NA,NA,NA
