Date,Time,Latitude,Longitude,Altitude,Speed,Course,Type,Distance,Essential
2016/12/20,18:54:20,47.411282,4.903131,333.880005,0.44,NA,NA,NA,NA
2016/12/20,19:04:27,47.411301,4.902815,354.649994,0.93,NA,NA,NA,NA
2016/12/20,19:34:14,47.411442,4.903036,370.509979,0.27,NA,NA,NA,NA
2016/12/20,20:02:43,47.411564,4.902928,345.769989,0.71,NA,NA,NA,NA
2016/12/20,20:58:19,47.41143,4.902952,349.619995,1.23,NA,NA,NA,NA
2016/12/20,21:56:26,47.41143,4.902952,349.619995,1.23,NA,NA,NA,NA
2016/12/20,22:07:28,47.411449,4.903017,357.699982,0.18,NA,NA,NA,NA
2016/12/20,22:17:49,47.411396,4.903071,347.130005,0.00,NA,NA,NA,NA
2016/12/20,22:28:20,47.411381,4.90301,355.489990,0.49,NA,NA,NA,NA
2016/12/20,23:21:46,47.411381,4.90301,355.489990,0.49,NA,NA,NA,NA
2016/12/20,23:32:41,47.41135,4.902971,367.139984,0.08,NA,NA,NA,NA
2016/12/21,00:01:16,47.41135,4.902971,367.139984,0.08,NA,NA,NA,NA
2016/12/21,00:54:19,47.411415,4.903107,341.489990,0.71,NA,NA,NA,NA
2016/12/21,02:00:04,47.411259,4.902452,417.169983,0.79,NA,NA,NA,NA
2016/12/21,02:56:12,47.411652,4.902917,387.899994,0.74,NA,NA,NA,NA
2016/12/21,03:39:48,47.411526,4.903001,433.679993,0.55,NA,NA,NA,NA
2016/12/21,04:19:02,47.411526,4.903001,433.679993,0.55,NA,NA,NA,NA
2016/12/21,05:18:32,47.411362,4.903075,354.660004,0.21,NA,NA,NA,NA
2016/12/21,06:50:09,47.411629,4.902945,329.769989,0.39,NA,NA,NA,NA
2016/12/21,07:00:04,47.411625,4.903024,351.079987,0.23,NA,NA,NA,NA
2016/12/21,07:11:19,47.411495,4.903201,398.720001,0.29,NA,NA,NA,NA
2016/12/21,07:44:05,47.411491,4.903061,368.389984,0.31,NA,NA,NA,NA
2016/12/21,08:13:52,47.41153,4.902747,325.919983,0.10,NA,NA,NA,NA
2016/12/21,08:37:37,47.411488,4.903126,416.849976,0.78,NA,NA,NA,NA
2016/12/21,08:47:47,47.411465,4.90281,363.279999,0.10,NA,NA,NA,NA
2016/12/21,09:05:52,47.411564,4.903112,396.329987,0.18,NA,NA,NA,NA
2016/12/21,09:34:20,47.411564,4.903112,396.329987,0.18,NA,NA,NA,NA
2016/12/21,09:45:03,47.411507,4.903037,357.850006,0.53,NA,NA,NA,NA
2016/12/21,09:58:00,47.411469,4.90309,358.269989,0.85,NA,NA,NA,NA
2016/12/21,10:09:04,47.411476,4.903028,347.899994,0.37,NA,NA,NA,NA
2016/12/21,10:23:09,47.411453,4.902922,355.479980,0.32,NA,NA,NA,NA
2016/12/21,10:33:58,47.411518,4.90312,357.509979,0.03,NA,NA,NA,NA
2016/12/21,10:48:11,47.411461,4.902988,364.949982,0.71,NA,NA,NA,NA
2016/12/21,10:58:49,47.411465,4.902971,352.919983,0.42,NA,NA,NA,NA
2016/12/21,11:12:54,47.411301,4.902993,356.339996,0.01,NA,NA,NA,NA
2016/12/21,11:31:50,47.41148,4.903021,359.959991,0.24,NA,NA,NA,NA
2016/12/21,11:42:33,47.411228,4.902916,391.329987,0.52,NA,NA,NA,NA
2016/12/21,13:01:38,47.411228,4.902916,391.329987,0.52,NA,NA,NA,NA
2016/12/21,13:20:34,47.411518,4.903059,364.190002,0.48,NA,NA,NA,NA
2016/12/21,13:30:53,47.411324,4.902993,346.039978,0.00,NA,NA,NA,NA
2016/12/21,13:41:21,47.411194,4.903168,362.329987,0.11,NA,NA,NA,NA
2016/12/21,14:21:04,47.411484,4.903027,364.559998,0.11,NA,NA,NA,NA
2016/12/21,14:51:57,47.411461,4.903038,353.529999,0.07,NA,NA,NA,NA
2016/12/21,15:25:32,47.411343,4.903041,344.789978,0.14,NA,NA,NA,NA
2016/12/21,15:59:32,47.411346,4.902907,344.940002,0.48,NA,NA,NA,NA
2016/12/21,16:21:19,47.411415,4.903211,380.000000,0.20,NA,NA,NA,NA
2016/12/21,16:31:10,47.411331,4.903145,335.600006,0.48,NA,NA,NA,NA
2016/12/21,17:16:01,47.411392,4.903185,270.130005,1.45,NA,NA,NA,NA
2016/12/21,17:34:21,47.41161,4.902953,358.739990,0.32,NA,NA,NA,NA
2016/12/21,17:44:03,47.411503,4.903601,355.699982,0.00,NA,NA,NA,NA
2016/12/21,17:53:41,47.411194,4.902618,441.750000,0.39,NA,NA,NA,NA
2016/12/21,18:04:27,47.411385,4.902663,394.339996,0.37,NA,NA,NA,NA
2016/12/21,18:24:07,47.411423,4.903206,388.380005,0.68,NA,NA,NA,NA
2016/12/21,18:47:47,47.411388,4.902885,353.979980,0.00,NA,NA,NA,NA
2016/12/21,19:09:41,47.411388,4.902885,353.979980,0.00,NA,NA,NA,NA
2016/12/21,19:20:27,47.411411,4.903026,355.269989,0.12,NA,NA,NA,NA
2016/12/21,19:38:50,47.411736,4.902829,352.000000,0.00,NA,NA,NA,NA
2016/12/21,19:48:28,47.411247,4.903349,339.179993,1.05,NA,NA,NA,NA
2016/12/21,19:58:03,47.411354,4.903218,372.209991,0.45,NA,NA,NA,NA
2016/12/21,20:08:03,47.411552,4.902991,368.529999,0.47,NA,NA,NA,NA
2016/12/21,20:19:30,47.411449,4.902975,368.500000,0.63,NA,NA,NA,NA
2016/12/21,20:34:01,47.411606,4.902955,393.019989,0.32,NA,NA,NA,NA
2016/12/21,20:48:22,47.411381,4.90307,359.959991,0.00,NA,NA,NA,NA
2016/12/21,20:58:22,47.411121,4.903008,304.949982,0.00,NA,NA,NA,NA
2016/12/21,21:08:28,47.411358,4.903046,355.039978,0.45,NA,NA,NA,NA
2016/12/21,21:18:37,47.411404,4.902992,373.949982,2.36,NA,NA,NA,NA
2016/12/21,21:29:07,47.411644,4.903108,404.039978,0.19,NA,NA,NA,NA
2016/12/27,21:39:08,47.411644,4.903108,404.039978,0.19,NA,NA,NA,NA
2016/12/27,21:49:37,47.411503,4.903171,372.289978,0.06,NA,NA,NA,NA
2016/12/27,21:59:52,47.411762,4.903995,1240.219971,0.08,NA,NA,NA,NA
2016/12/27,22:16:01,47.411423,4.902922,360.319977,0.18,NA,NA,NA,NA
2016/12/27,22:30:32,47.411404,4.903057,349.799988,0.00,NA,NA,NA,NA
2016/12/27,22:40:36,47.411457,4.903042,342.859985,0.36,NA,NA,NA,NA
2016/12/27,22:50:49,47.411377,4.902992,373.789978,0.46,NA,NA,NA,NA
2016/12/27,23:01:11,47.411377,4.902992,373.789978,0.46,NA,NA,NA,NA
2016/12/27,23:11:34,47.411438,4.903042,357.009979,0.53,NA,NA,NA,NA
