Date,Time,Latitude,Longitude,Altitude,Speed,Course,Type,Distance,Essential
2017/01/04,07:12:51,47.40601,4.896176,-59.239998,0.26,NA,NA,NA,NA
2017/01/04,07:36:29,47.408623,4.89661,384.889984,0.15,NA,NA,NA,NA
2017/01/04,08:01:39,47.408539,4.896714,298.940002,0.08,NA,NA,NA,NA
2017/01/04,08:11:08,47.408512,4.896237,339.549988,0.00,NA,NA,NA,NA
2017/01/04,08:20:30,47.408367,4.896775,376.829987,0.32,NA,NA,NA,NA
2017/01/04,08:29:47,47.407642,4.895668,337.949982,0.09,NA,NA,NA,NA
2017/01/04,08:39:07,47.407978,4.895584,352.750000,0.13,NA,NA,NA,NA
2017/01/04,08:48:31,47.408203,4.895236,327.229980,0.28,NA,NA,NA,NA
2017/01/04,08:59:13,47.408394,4.893741,572.489990,0.06,NA,NA,NA,NA
2017/01/04,09:08:44,47.410995,4.895004,559.260010,0.39,NA,NA,NA,NA
2017/01/04,09:18:11,47.408852,4.895605,474.739990,0.08,NA,NA,NA,NA
2017/01/04,09:27:25,47.40918,4.895062,458.519989,0.06,NA,NA,NA,NA
2017/01/04,09:36:49,47.408867,4.895307,456.829987,0.17,NA,NA,NA,NA
2017/01/04,09:46:11,47.408913,4.895283,443.539978,0.11,NA,NA,NA,NA
2017/01/04,09:55:34,47.408394,4.895234,334.839996,0.20,NA,NA,NA,NA
2017/01/04,10:05:09,47.408882,4.896213,377.609985,0.18,NA,NA,NA,NA
2017/01/04,10:14:36,47.408821,4.897399,176.089996,0.17,NA,NA,NA,NA
2017/01/04,10:24:03,47.407841,4.896667,270.130005,0.31,NA,NA,NA,NA
2017/01/04,10:33:34,47.408169,4.89607,286.019989,0.18,NA,NA,NA,NA
2017/01/04,12:27:17,47.408169,4.89607,286.019989,0.18,NA,NA,NA,NA
2017/01/04,12:54:11,47.408115,4.895374,327.809998,0.23,NA,NA,NA,NA
2017/01/04,13:03:40,47.407509,4.896336,248.629990,1.23,NA,NA,NA,NA
2017/01/04,13:13:03,47.407463,4.896387,213.009995,0.00,NA,NA,NA,NA
2017/01/04,13:22:25,47.407959,4.896569,136.550003,0.00,NA,NA,NA,NA
2017/01/04,14:01:58,47.407959,4.896569,136.550003,0.00,NA,NA,NA,NA
2017/01/04,14:13:16,47.406826,4.895888,249.720001,0.65,NA,NA,NA,NA
2017/01/04,14:23:45,47.407368,4.895824,397.139984,0.13,NA,NA,NA,NA
2017/01/04,15:25:51,47.407368,4.895824,397.139984,0.13,NA,NA,NA,NA
2017/01/04,16:16:07,47.40694,4.896488,181.050003,0.07,NA,NA,NA,NA
2017/01/04,16:25:39,47.406261,4.895536,328.500000,0.23,NA,NA,NA,NA
2017/01/04,16:59:46,47.405598,4.893742,320.690002,0.68,NA,NA,NA,NA
2017/01/04,18:00:27,47.407703,4.895638,338.500000,0.29,NA,NA,NA,NA
