Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2016/12/11, 01:11:33, 47.407330, 4.893247, 347.05,  108.00, 198, -2, 0.00, 1
2016/12/11, 01:21:29, 47.407391, 4.893288, 356.02,  0.00, 281, 0, 7.45, 1
2016/12/11, 01:31:16, 47.407078, 4.893317, 357.85,  3708.00, 312, 0, 34.87, 1
2016/12/11, 01:40:54, 47.407032, 4.894061, 369.69,  2484.00, 332, 0, 56.22, 1
2016/12/11, 01:50:28, 47.407410, 4.893910, 381.93,  576.00, 147, 0, 43.54, 1
2016/12/11, 02:00:05, 47.407627, 4.893950, 354.35,  0.00, 333, 0, 24.32, 1
2016/12/11, 02:09:49, 47.407761, 4.893920, 355.11,  1476.00, 314, 0, 15.07, 1
2016/12/11, 02:19:42, 47.407833, 4.893836, 361.56,  0.00, 335, 0, 10.20, 1
2016/12/11, 02:29:40, 47.407879, 4.893811, 352.27,  0.00, 145, 0, 5.45, 1
2016/12/11, 02:39:44, 47.407127, 4.894159, 391.36,  5904.00, 345, 0, 87.62, 1
2016/12/11, 02:50:09, 47.408318, 4.894557, 339.71,  4500.00, 167, 0, 135.78, 1
2016/12/11, 03:00:20, 47.407177, 4.894740, 375.45,  1404.00, 350, 0, 127.62, 1
2016/12/11, 03:13:41, 47.407204, 4.894500, 384.96,  2196.00, 170, 0, 18.31, 1
2016/12/11, 03:23:34, 47.407219, 4.894582, 397.14,  2232.00, 110, 0, 6.39, 1
2016/12/11, 03:33:39, 47.407200, 4.894775, 395.58,  1116.00, 8, 0, 14.68, 1
2016/12/11, 03:44:11, 47.407341, 4.894764, 376.83,  576.00, 73, 0, 15.70, 1
2016/12/11, 03:55:36, 47.407238, 4.894687, 364.56,  612.00, 133, 0, 12.84, 1
2016/12/11, 04:06:39, 47.407070, 4.893641, 380.94,  720.00, 247, 0, 80.90, 1
2016/12/11, 04:24:53, 47.407948, 4.894810, 366.64,  0.00, 122, 0, 131.42, 1
2016/12/11, 04:34:26, 47.408386, 4.894461, 365.30,  360.00, 70, 0, 55.33, 1
2016/12/11, 04:44:03, 47.408680, 4.894323, 364.24,  2304.00, 139, 0, 34.30, 1
2016/12/11, 04:53:38, 47.408524, 4.893747, 371.31,  576.00, 173, 0, 46.69, 1
