Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2016/12/09, 19:24:34, 47.407413, 4.893327, 291.39,  1008.00, 162, -2, 0.00, 1
2016/12/09, 19:34:40, 47.407497, 4.893194, 443.58,  864.00, 104, 0, 13.69, 1
2016/12/09, 19:44:41, 47.407307, 4.893271, 380.10,  432.00, 287, 0, 21.91, 1
2016/12/09, 19:54:50, 47.407459, 4.893103, 357.51,  36.00, 184, 0, 21.11, 1
2016/12/09, 20:09:15, 47.407467, 4.892989, 360.84,  936.00, 195, 0, 8.63, 1
2016/12/09, 20:24:19, 47.407112, 4.892878, 482.53,  3492.00, 207, 0, 40.35, 1
2016/12/09, 20:44:45, 47.407558, 4.893086, 351.37,  2556.00, 300, -4, 52.00, 1
2016/12/10, 01:16:19, 47.407558, 4.893086, 351.37,  2556.00, 300, -2, 0.00, 1
2016/12/10, 01:28:01, 47.407654, 4.893223, 354.78,  5364.00, 151, 0, 14.84, 1
2016/12/10, 01:38:59, 47.408020, 4.893069, 327.41,  648.00, 49, 0, 42.32, 1
2016/12/10, 08:11:57, 47.408020, 4.893069, 327.41,  648.00, 49, 0, 0.00, 1
2016/12/10, 08:25:47, 47.411266, 4.893668, 1252.52,  0.00, 0, 0, 363.74, 1
2016/12/10, 09:03:10, 47.407505, 4.891521, 385.78,  612.00, 111, 0, 448.33, 1
2016/12/10, 09:13:19, 47.407558, 4.891447, 397.24,  1944.00, 247, 0, 8.11, 1
2016/12/10, 10:05:22, 47.407463, 4.891115, 368.05,  1512.00, 178, 0, 27.13, 1
2016/12/10, 10:52:03, 47.407471, 4.891593, 344.73,  108.00, 329, 0, 35.98, 1
2016/12/10, 11:31:20, 47.407547, 4.891507, 340.97,  1512.00, 100, 0, 10.64, 1
2016/12/10, 11:41:19, 47.407402, 4.891780, 350.39,  0.00, 301, 0, 26.12, 1
2016/12/10, 11:51:26, 47.407482, 4.891462, 368.04,  828.00, 314, 0, 25.53, 1
2016/12/10, 12:03:33, 47.407352, 4.891319, 347.13,  1620.00, 311, 0, 18.02, 1
2016/12/10, 12:30:33, 47.407249, 4.891253, 353.41,  0.00, 300, 0, 12.48, 1
2016/12/10, 12:40:45, 47.407143, 4.891335, 381.43,  720.00, 269, 0, 13.30, 1
2016/12/10, 12:50:58, 47.407162, 4.891472, 378.45,  432.00, 289, 0, 10.52, 1
2016/12/10, 13:01:24, 47.407162, 4.891472, 378.45,  432.00, 289, 0, 0.00, 1
2016/12/10, 13:11:45, 47.407143, 4.890752, 361.69,  0.00, 115, 0, 54.22, 1
2016/12/10, 13:22:02, 47.407330, 4.891366, 355.97,  1188.00, 58, 0, 50.67, 1
2016/12/10, 13:32:36, 47.407322, 4.891281, 352.81,  720.00, 269, 0, 6.46, 1
2016/12/10, 13:45:34, 47.407066, 4.892651, 363.18,  1800.00, 92, 0, 106.96, 1
2016/12/10, 18:58:02, 47.407066, 4.892651, 363.18,  1800.00, 92, 0, 0.00, 1
2016/12/10, 20:11:17, 47.407429, 4.893185, 393.28,  144.00, 167, -4, 56.96, 1
2016/12/11, 02:09:53, 47.407429, 4.893185, 393.28,  144.00, 167, -2, 0.00, 1
2016/12/11, 02:21:21, 47.407505, 4.893202, 352.25,  1368.00, 139, 0, 8.55, 1
2016/12/11, 02:31:29, 47.407326, 4.893363, 338.98,  720.00, 257, 0, 23.30, 1
2016/12/11, 02:41:26, 47.406887, 4.891951, 420.70,  1584.00, 135, 0, 116.94, 1
2016/12/11, 02:51:07, 47.407379, 4.891981, 377.56,  2880.00, 137, 0, 54.75, 1
2016/12/11, 03:00:51, 47.407379, 4.891981, 377.56,  2880.00, 137, 0, 0.00, 1
2016/12/11, 03:10:31, 47.406349, 4.889877, 371.78,  2196.00, 177, 0, 195.42, 1
