Date,Time,Latitude,Longitude,Altitude,Speed,Course,Type,Distance,Essential
2016/12/09,17:59:42,47.411438,4.903321,653.019958,0.24,NA,NA,NA,NA
2016/12/09,18:00:18,47.411472,4.9032,345.440002,0.07,NA,NA,NA,NA
2016/12/09,18:31:41,47.411381,4.903047,309.769989,0.14,NA,NA,NA,NA
2016/12/09,21:30:53,47.411381,4.903047,309.769989,0.14,NA,NA,NA,NA
2016/12/09,21:41:48,47.412949,4.902757,520.609985,0.25,NA,NA,NA,NA
2016/12/09,21:52:33,47.41293,4.902911,539.209961,1.03,NA,NA,NA,NA
2016/12/09,22:08:31,47.411922,4.903146,453.739990,0.04,NA,NA,NA,NA
2016/12/09,22:19:20,47.411427,4.902954,331.899994,0.15,NA,NA,NA,NA
2016/12/09,22:39:07,47.41148,4.902714,306.059998,0.17,NA,NA,NA,NA
2016/12/09,22:52:42,47.411674,4.90312,336.179993,0.75,NA,NA,NA,NA
2016/12/09,23:03:04,47.411697,4.903057,333.410004,0.37,NA,NA,NA,NA
2016/12/09,23:20:48,47.41132,4.903669,243.539993,0.21,NA,NA,NA,NA
2016/12/10,00:12:48,47.411587,4.902929,370.549988,0.28,NA,NA,NA,NA
2016/12/10,01:33:00,47.411587,4.902929,370.549988,0.28,NA,NA,NA,NA
2016/12/10,02:20:38,47.413551,4.906232,1575.659912,0.72,NA,NA,NA,NA
2016/12/10,02:32:33,47.411339,4.903145,360.819977,2.19,NA,NA,NA,NA
2016/12/10,03:34:26,47.411423,4.903039,357.959991,0.22,NA,NA,NA,NA
2016/12/10,04:27:01,47.411507,4.902882,385.250000,0.13,NA,NA,NA,NA
2016/12/10,04:37:02,47.411507,4.902914,342.519989,0.52,NA,NA,NA,NA
2016/12/10,04:47:07,47.411392,4.903048,345.369995,0.17,NA,NA,NA,NA
2016/12/10,04:57:27,47.411404,4.902982,361.539978,0.62,NA,NA,NA,NA
2016/12/10,05:21:57,47.411388,4.90301,353.109985,0.26,NA,NA,NA,NA
2016/12/10,05:43:31,47.41161,4.903156,367.209991,0.28,NA,NA,NA,NA
2016/12/10,05:53:30,47.411583,4.903116,361.079987,0.18,NA,NA,NA,NA
2016/12/10,06:04:32,47.411522,4.903077,358.639984,0.18,NA,NA,NA,NA
2016/12/10,06:23:31,47.411671,4.903031,358.309998,0.10,NA,NA,NA,NA
2016/12/10,07:25:21,47.411671,4.903031,358.309998,0.10,NA,NA,NA,NA
2016/12/10,08:16:41,47.411392,4.903325,363.609985,0.52,NA,NA,NA,NA
2016/12/10,08:27:26,47.412952,4.904305,-40.570000,0.00,NA,NA,NA,NA
