Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2016/12/22, 08:10:32, 47.412830, 4.904394, 368.79,  1368.00, 172, -2, 0.00, 1
2016/12/22, 08:50:13, 47.412060, 4.901345, 61.22,  1008.00, 152, 0, 244.88, 1
2016/12/22, 09:24:33, 47.411850, 4.901621, 412.35,  1764.00, 55, -1, 31.25, 1
2016/12/22, 10:15:47, 47.411850, 4.901621, 412.35,  1764.00, 55, 0, 0.00, 1
2016/12/22, 10:26:25, 47.412964, 4.904637, 394.01,  864.00, 286, 0, 258.55, 1
2016/12/22, 10:52:21, 47.413437, 4.904502, 431.76,  432.00, 3, -4, 53.57, 1
