Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2016/12/15, 12:26:50, 47.413136, 4.904077, 340.29,  0.00, 337, -2, 0.00, 1
2016/12/15, 12:55:40, 47.412704, 4.904557, 440.41,  1476.00, 14, 0, 60.10, 1
2016/12/15, 13:07:02, 47.413895, 4.905307, 267.87,  3060.00, 34, 0, 143.96, 1
2016/12/15, 13:36:03, 47.413109, 4.904476, 273.36,  1728.00, 155, 0, 107.46, 1
2016/12/15, 15:53:48, 47.413109, 4.904476, 273.36,  1728.00, 155, 0, 0.00, 1
2016/12/15, 16:34:45, 47.412174, 4.904779, 340.34,  180.00, 195, 0, 106.44, 1
2016/12/15, 16:46:22, 47.412937, 4.904460, 366.07,  1152.00, 34, 0, 88.17, 1
2016/12/15, 17:27:07, 47.412697, 4.901053, 379.92,  0.00, 342, 0, 257.75, 1
2016/12/15, 18:09:19, 47.412594, 4.901597, 392.94,  3564.00, 221, 0, 42.51, 1
2016/12/16, 00:07:58, 47.412594, 4.901597, 392.94,  3564.00, 221, -4, 0.00, 1
