Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2016/12/12, 01:08:49, 47.406300, 4.892106, 398.00,  864.00, 213, -2, 0.00, 1
2016/12/12, 01:59:04, 47.406654, 4.891929, 368.08,  648.00, 17, 0, 41.56, 1
2016/12/12, 02:41:13, 47.406548, 4.892167, 356.67,  108.00, 357, 0, 21.44, 1
2016/12/12, 03:42:55, 47.405880, 4.891456, 359.55,  1872.00, 158, 0, 91.54, 1
2016/12/12, 04:45:54, 47.405762, 4.891661, 342.23,  792.00, 77, 0, 20.25, 1
2016/12/12, 04:56:18, 47.406029, 4.891666, 367.01,  720.00, 181, 0, 29.69, 1
2016/12/12, 05:07:42, 47.405022, 4.892050, 355.80,  1296.00, 199, 0, 115.64, 1
2016/12/12, 06:03:05, 47.408955, 4.893285, 459.77,  2664.00, 358, 0, 447.10, 1
2016/12/12, 06:56:28, 47.407688, 4.894698, 398.85,  1224.00, 152, 0, 176.51, 1
2016/12/12, 09:57:04, 47.407688, 4.894698, 398.85,  1224.00, 152, 0, 0.00, 1
2016/12/12, 10:57:51, 47.407543, 4.893802, 342.47,  72.00, 285, 0, 69.33, 1
2016/12/12, 11:07:46, 47.407310, 4.893467, 343.56,  72.00, 297, 0, 36.15, 1
2016/12/12, 11:17:36, 47.407181, 4.893039, 371.40,  1800.00, 49, 0, 35.26, 1
2016/12/12, 11:27:21, 47.407269, 4.893425, 344.07,  2376.00, 249, 0, 30.65, 1
2016/12/12, 11:37:06, 47.407265, 4.894240, 373.95,  11592.00, 281, 0, 61.33, 1
2016/12/12, 11:47:20, 47.407543, 4.894192, 340.37,  936.00, 55, 0, 31.12, 1
2016/12/12, 12:00:31, 47.407547, 4.894028, 360.56,  0.00, 252, 0, 12.35, 1
2016/12/12, 12:10:52, 47.407536, 4.893969, 367.38,  0.00, 105, 0, 4.61, 1
2016/12/12, 12:21:20, 47.407524, 4.894003, 354.81,  576.00, 46, 0, 2.89, 1
2016/12/12, 12:31:52, 47.407467, 4.894041, 358.14,  396.00, 348, 0, 6.95, 1
2016/12/12, 12:42:31, 47.407562, 4.893952, 347.56,  1080.00, 209, 0, 12.51, 1
2016/12/12, 12:53:16, 47.407627, 4.893991, 351.31,  5364.00, 239, 0, 7.80, 1
2016/12/12, 13:04:58, 47.407574, 4.893940, 363.00,  396.00, 132, 0, 7.03, 1
2016/12/12, 13:23:27, 47.407524, 4.893940, 351.92,  3600.00, 271, 0, 5.56, 1
2016/12/12, 14:21:12, 47.407524, 4.893940, 351.92,  3600.00, 271, 0, 0.00, 1
2016/12/12, 14:54:59, 47.407440, 4.893811, 373.08,  1224.00, 73, 0, 13.47, 1
2016/12/12, 15:40:46, 47.407593, 4.893877, 381.22,  1368.00, 151, 0, 17.72, 1
2016/12/12, 16:08:13, 47.407501, 4.894144, 322.63,  216.00, 111, 0, 22.55, 1
2016/12/12, 16:19:06, 47.407452, 4.893968, 367.14,  1044.00, 223, 0, 14.32, 1
2016/12/12, 17:24:27, 47.407513, 4.894103, 354.66,  1152.00, 199, 0, 12.22, 1
2016/12/12, 18:19:29, 47.407665, 4.893887, 342.98,  3168.00, 173, 0, 23.45, 1
2016/12/12, 19:08:27, 47.407246, 4.894034, 369.24,  1260.00, 304, 0, 47.89, 1
2016/12/12, 19:19:04, 47.407425, 4.893725, 316.33,  936.00, 322, -4, 30.61, 1
