Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2016/12/08, 18:31:20, 47.409981, 4.897960, 364.43,  648.00, 61, -2, 0.00, 1
2016/12/08, 19:02:23, 47.409405, 4.894952, 335.46,  3312.00, 13, 0, 235.24, 1
2016/12/08, 19:34:58, 47.409794, 4.898749, 391.13,  2952.00, 110, 0, 288.99, 1
2016/12/08, 19:45:29, 47.409943, 4.898698, 396.01,  2232.00, 208, 0, 17.01, 1
2016/12/08, 20:09:06, 47.409542, 4.899028, 317.53,  1584.00, 129, 0, 51.04, 1
2016/12/08, 20:31:20, 47.409706, 4.898690, 408.54,  828.00, 9, 0, 31.30, 1
2016/12/08, 20:55:58, 47.410183, 4.898613, 391.67,  3708.00, 242, 0, 53.36, 1
2016/12/08, 21:24:14, 47.410061, 4.898762, 346.62,  432.00, 286, 0, 17.60, 1
2016/12/08, 21:54:34, 47.409752, 4.898463, 409.16,  1872.00, 254, 0, 41.07, 1
2016/12/08, 22:18:38, 47.409241, 4.898450, 159.56,  324.00, 2, 0, 56.83, 1
2016/12/08, 22:51:23, 47.410282, 4.899104, 442.05,  3672.00, 189, 0, 125.78, 1
2016/12/08, 23:34:13, 47.409924, 4.899302, 442.22,  2520.00, 325, -4, 42.50, 1
