Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2016/12/09, 01:40:32, 47.409924, 4.899302, 442.22,  2520.00, 325, -2, 0.00, 1
2016/12/09, 01:53:25, 47.407204, 4.899326, -66.00,  0.00, 0, 0, 302.46, 1
2016/12/09, 03:50:29, 47.407204, 4.899326, -66.00,  0.00, 0, 0, 0.00, 1
2016/12/09, 04:49:06, 47.410221, 4.899100, 358.97,  0.00, 0, 0, 335.91, 1
2016/12/09, 05:09:50, 47.410084, 4.898829, 367.42,  2916.00, 48, 0, 25.45, 1
2016/12/09, 06:23:41, 47.409630, 4.898753, 378.35,  864.00, 5, 0, 50.81, 1
2016/12/09, 06:34:37, 47.409451, 4.898614, 308.59,  2376.00, 341, 0, 22.49, 1
2016/12/09, 06:45:24, 47.409756, 4.898882, 387.82,  0.00, 155, 0, 39.46, 1
2016/12/09, 06:56:34, 47.409939, 4.898703, 362.89,  1476.00, 17, 0, 24.40, 1
2016/12/09, 07:28:54, 47.409973, 4.898692, 431.25,  1008.00, 34, 0, 3.87, 1
2016/12/09, 08:02:35, 47.409714, 4.898956, 470.69,  2448.00, 140, 0, 34.99, 1
2016/12/09, 08:31:56, 47.410160, 4.898999, 408.88,  792.00, 100, 0, 49.70, 1
2016/12/09, 08:55:00, 47.409657, 4.898865, 388.85,  396.00, 162, 0, 56.83, 1
2016/12/09, 09:05:52, 47.409775, 4.899212, 392.57,  612.00, 127, 0, 29.22, 1
2016/12/09, 09:25:07, 47.407745, 4.898934, 604.55,  2556.00, 170, 0, 226.69, 1
2016/12/09, 09:44:40, 47.409698, 4.898895, 420.49,  6624.00, 333, 0, 217.18, 1
2016/12/09, 09:55:32, 47.409550, 4.898883, 394.43,  1548.00, 140, 0, 16.48, 1
2016/12/09, 10:06:26, 47.410007, 4.898963, 377.13,  3240.00, 213, 0, 51.17, 1
2016/12/09, 10:17:21, 47.409615, 4.898961, 391.14,  972.00, 165, 0, 43.59, 1
2016/12/09, 10:28:26, 47.409760, 4.898774, 398.55,  1872.00, 355, 0, 21.40, 1
2016/12/09, 10:39:40, 47.409668, 4.898752, 413.53,  648.00, 167, 0, 10.36, 1
2016/12/09, 10:52:27, 47.409786, 4.899158, 475.90,  288.00, 38, 0, 33.25, 1
2016/12/09, 11:04:31, 47.410240, 4.899112, 393.95,  1404.00, 20, 0, 50.60, 1
2016/12/09, 11:14:29, 47.409908, 4.897937, 377.22,  0.00, 284, 0, 95.82, 1
2016/12/09, 11:24:19, 47.409405, 4.898000, 436.88,  1476.00, 22, 0, 56.13, 1
2016/12/09, 11:34:10, 47.409279, 4.898308, 457.54,  3996.00, 11, 0, 27.08, 1
2016/12/09, 11:44:06, 47.409668, 4.897805, 385.92,  0.00, 353, 0, 57.48, 1
2016/12/09, 11:54:05, 47.409744, 4.897835, 375.13,  2880.00, 298, 0, 8.75, 1
2016/12/09, 12:04:39, 47.409889, 4.897499, 320.94,  396.00, 182, 0, 29.99, 1
2016/12/09, 12:15:07, 47.407997, 4.897031, 838.44,  648.00, 91, 0, 213.31, 1
2016/12/09, 12:27:13, 47.410152, 4.897112, 298.63,  0.00, 286, 0, 239.70, 1
2016/12/09, 12:37:22, 47.410049, 4.897006, 391.16,  0.00, 77, 0, 13.96, 1
