Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2016/12/09, 13:28:03, 47.411041, 4.900143, 378.83,  252.00, 47, -2, 0.00, 1
2016/12/09, 13:57:51, 47.411198, 4.899822, 397.99,  0.00, 106, 0, 29.80, 1
2016/12/09, 14:07:32, 47.411194, 4.900092, 373.66,  8748.00, 68, 0, 20.32, 1
2016/12/09, 14:17:47, 47.411072, 4.900955, 391.21,  1512.00, 337, 0, 66.34, 1
2016/12/09, 14:40:06, 47.411537, 4.900602, 362.49,  2484.00, 329, 0, 58.13, 1
2016/12/09, 15:19:23, 47.412487, 4.899969, 324.52,  828.00, 75, 0, 115.88, 1
2016/12/09, 15:59:23, 47.412224, 4.900449, 360.23,  0.00, 162, 0, 46.47, 1
2016/12/09, 16:34:12, 47.412128, 4.900243, 417.02,  540.00, 14, 0, 18.82, 1
2016/12/09, 17:06:46, 47.411507, 4.900230, 360.88,  2340.00, 248, 0, 69.06, 1
2016/12/09, 17:35:41, 47.411087, 4.901042, 495.67,  432.00, 206, 0, 76.91, 1
2016/12/09, 18:06:36, 47.411499, 4.900911, 435.97,  2520.00, 241, 0, 46.86, 1
2016/12/09, 18:41:58, 47.410805, 4.902447, 491.98,  324.00, 311, 0, 138.98, 1
2016/12/09, 19:18:28, 47.412048, 4.899847, 360.07,  1044.00, 30, -4, 239.54, 1
