Date,Time,Latitude,Longitude,Altitude,Speed,Course,Type,Distance,Essential
2017/01/04,05:52:58,47.413113,4.904913,342.250000,0.00,NA,NA,NA,NA
2017/01/04,06:03:08,47.412937,4.904928,334.160004,0.02,NA,NA,NA,NA
2017/01/04,06:13:04,47.413216,4.905502,358.809998,0.88,NA,NA,NA,NA
2017/01/04,06:22:46,47.412319,4.903121,333.579987,0.11,NA,NA,NA,NA
2017/01/04,06:32:21,47.411621,4.902783,354.389984,0.12,NA,NA,NA,NA
2017/01/04,06:41:54,47.411919,4.902959,343.440002,0.00,NA,NA,NA,NA
2017/01/04,06:51:36,47.412128,4.902798,373.739990,0.11,NA,NA,NA,NA
2017/01/04,07:01:19,47.41185,4.902781,361.389984,0.26,NA,NA,NA,NA
2017/01/04,07:10:59,47.413055,4.904388,404.769989,3.10,NA,NA,NA,NA
2017/01/04,07:20:32,47.412769,4.905447,435.589996,0.58,NA,NA,NA,NA
2017/01/04,07:30:10,47.412315,4.90478,330.799988,0.06,NA,NA,NA,NA
2017/01/04,07:39:49,47.41227,4.904265,374.679993,0.21,NA,NA,NA,NA
2017/01/04,07:49:25,47.412868,4.904788,418.819977,0.00,NA,NA,NA,NA
2017/01/04,07:59:01,47.4128,4.905096,420.109985,0.00,NA,NA,NA,NA
2017/01/04,08:08:43,47.412964,4.904741,383.229980,0.17,NA,NA,NA,NA
2017/01/04,08:18:27,47.412994,4.903888,382.250000,0.83,NA,NA,NA,NA
2017/01/04,08:28:00,47.412193,4.903303,475.959991,0.07,NA,NA,NA,NA
2017/01/04,08:37:31,47.411842,4.902716,377.509979,0.00,NA,NA,NA,NA
2017/01/04,08:47:07,47.412529,4.901605,384.759979,0.09,NA,NA,NA,NA
2017/01/04,08:56:38,47.412537,4.904073,417.619995,0.54,NA,NA,NA,NA
2017/01/04,09:06:24,47.412537,4.904073,417.619995,0.54,NA,NA,NA,NA
2017/01/04,09:16:30,47.412857,4.904912,383.109985,1.72,NA,NA,NA,NA
2017/01/04,09:37:21,47.412857,4.904912,383.109985,1.72,NA,NA,NA,NA
2017/01/04,09:48:24,47.412647,4.905525,424.500000,0.63,NA,NA,NA,NA
2017/01/04,10:39:20,47.412647,4.905525,424.500000,0.63,NA,NA,NA,NA
2017/01/04,10:49:39,47.412804,4.905596,355.609985,0.16,NA,NA,NA,NA
2017/01/04,10:59:40,47.412804,4.905596,355.609985,0.16,NA,NA,NA,NA
2017/01/04,11:09:43,47.412731,4.904993,393.589996,0.00,NA,NA,NA,NA
2017/01/04,11:19:42,47.412392,4.905123,316.720001,0.66,NA,NA,NA,NA
2017/01/04,11:29:30,47.412292,4.905022,358.329987,0.44,NA,NA,NA,NA
2017/01/04,11:39:15,47.413044,4.905221,506.539978,0.50,NA,NA,NA,NA
2017/01/04,11:59:23,47.413044,4.905221,506.539978,0.50,NA,NA,NA,NA
2017/01/04,12:09:47,47.413708,4.904786,341.410004,0.36,NA,NA,NA,NA
2017/01/04,12:20:01,47.413696,4.905011,363.250000,0.17,NA,NA,NA,NA
2017/01/04,12:30:24,47.41338,4.904617,455.000000,1.29,NA,NA,NA,NA
2017/01/04,12:51:39,47.41338,4.904617,455.000000,1.29,NA,NA,NA,NA
2017/01/04,13:02:04,47.41349,4.904274,467.029999,0.10,NA,NA,NA,NA
2017/01/04,13:12:12,47.41338,4.904269,455.769989,0.18,NA,NA,NA,NA
2017/01/04,13:21:59,47.413509,4.904953,347.809998,0.83,NA,NA,NA,NA
2017/01/04,13:31:38,47.413498,4.904975,367.779999,0.39,NA,NA,NA,NA
2017/01/04,14:12:57,47.413498,4.904975,367.779999,0.39,NA,NA,NA,NA
2017/01/04,14:24:01,47.413811,4.90494,414.109985,0.46,NA,NA,NA,NA
2017/01/04,14:34:57,47.413712,4.905124,403.299988,0.43,NA,NA,NA,NA
2017/01/04,14:51:46,47.413239,4.904772,501.989990,0.50,NA,NA,NA,NA
