Date,Time,Latitude,Longitude,Altitude,Speed,Course,Type,Distance,Essential
2016/12/09,18:00:05,47.411892,4.902751,277.309998,0.36,NA,NA,NA,NA
2016/12/09,18:21:31,47.411823,4.90315,292.509979,0.00,NA,NA,NA,NA
2016/12/10,02:09:21,47.411823,4.90315,292.509979,0.00,NA,NA,NA,NA
2016/12/10,02:21:13,47.411903,4.902765,356.239990,1.66,NA,NA,NA,NA
2016/12/10,02:34:39,47.411793,4.902375,338.699982,0.43,NA,NA,NA,NA
2016/12/10,06:10:14,47.411766,4.902726,350.239990,0.05,NA,NA,NA,NA
2016/12/10,06:21:13,47.411762,4.902413,340.149994,0.38,NA,NA,NA,NA
2016/12/10,08:38:27,47.411762,4.902413,340.149994,0.38,NA,NA,NA,NA
2016/12/10,09:05:25,47.410046,4.899734,688.169983,3.32,NA,NA,NA,NA
2016/12/10,09:15:36,47.410103,4.900112,635.549988,0.47,NA,NA,NA,NA
2016/12/10,10:19:02,47.411903,4.902973,353.160004,0.23,NA,NA,NA,NA
2016/12/10,10:26:40,47.411858,4.903358,369.970001,1.34,NA,NA,NA,NA
2016/12/10,11:12:02,47.412395,4.904894,381.269989,0.34,NA,NA,NA,NA
2016/12/10,11:55:33,47.412086,4.904339,301.220001,0.08,NA,NA,NA,NA
2016/12/10,12:39:46,47.408798,4.90275,850.029968,0.49,NA,NA,NA,NA
2016/12/10,13:16:11,47.411701,4.902403,369.619995,0.33,NA,NA,NA,NA
2016/12/10,13:41:05,47.411701,4.902403,369.619995,0.33,NA,NA,NA,NA
2016/12/10,13:51:39,47.411472,4.902864,363.789978,0.12,NA,NA,NA,NA
2016/12/10,14:12:52,47.41153,4.903063,343.789978,0.26,NA,NA,NA,NA
2016/12/10,14:49:57,47.4109,4.902816,326.079987,0.27,NA,NA,NA,NA
2016/12/10,15:28:35,47.412022,4.902393,310.489990,0.79,NA,NA,NA,NA
2016/12/10,21:43:19,47.412022,4.902393,310.489990,0.79,NA,NA,NA,NA
2016/12/10,22:00:56,47.411713,4.902387,370.289978,0.30,NA,NA,NA,NA
2016/12/11,01:23:45,47.411713,4.902387,370.289978,0.30,NA,NA,NA,NA
2016/12/11,01:35:03,47.4118,4.903193,374.209991,0.26,NA,NA,NA,NA
2016/12/11,02:57:54,47.4118,4.903193,374.209991,0.26,NA,NA,NA,NA
2016/12/11,03:35:38,47.412621,4.902477,375.569977,0.10,NA,NA,NA,NA
2016/12/11,03:48:33,47.412296,4.902572,350.410004,0.20,NA,NA,NA,NA
2016/12/11,08:17:24,47.412296,4.902572,350.410004,0.20,NA,NA,NA,NA
2016/12/11,08:42:33,47.41151,4.903481,311.429993,0.07,NA,NA,NA,NA
2016/12/11,08:53:01,47.413292,4.905913,1054.390015,0.73,NA,NA,NA,NA
2016/12/11,09:55:49,47.411358,4.902986,360.589996,0.42,NA,NA,NA,NA
2016/12/11,10:45:33,47.41148,4.902969,372.949982,1.13,NA,NA,NA,NA
2016/12/11,11:27:50,47.411541,4.90307,362.479980,0.40,NA,NA,NA,NA
2016/12/11,12:09:28,47.410767,4.901835,233.489990,0.24,NA,NA,NA,NA
2016/12/11,13:11:07,47.411461,4.903099,406.500000,0.20,NA,NA,NA,NA
2016/12/11,14:25:03,47.411461,4.903099,406.500000,0.20,NA,NA,NA,NA
2016/12/11,14:41:18,47.412346,4.901956,319.869995,0.92,NA,NA,NA,NA
2016/12/11,14:53:22,47.411827,4.902781,337.699982,0.40,NA,NA,NA,NA
2016/12/11,16:24:08,47.411827,4.902781,337.699982,0.40,NA,NA,NA,NA
2016/12/11,17:09:04,47.411537,4.903056,353.729980,0.25,NA,NA,NA,NA
2016/12/11,17:36:30,47.41148,4.903044,372.829987,0.17,NA,NA,NA,NA
2016/12/11,17:47:22,47.41169,4.902876,359.269989,1.70,NA,NA,NA,NA
2016/12/11,18:45:34,47.411533,4.903162,352.220001,0.10,NA,NA,NA,NA
2016/12/11,19:26:20,47.411644,4.903018,415.839996,0.19,NA,NA,NA,NA
2016/12/11,20:08:43,47.411545,4.903179,351.269989,0.33,NA,NA,NA,NA
2016/12/11,21:13:49,47.411537,4.903154,370.190002,0.31,NA,NA,NA,NA
2016/12/11,22:11:52,47.41143,4.903032,339.559998,0.20,NA,NA,NA,NA
2016/12/11,22:52:03,47.411568,4.903157,371.759979,0.24,NA,NA,NA,NA
2016/12/11,23:32:28,47.41143,4.90308,369.190002,0.25,NA,NA,NA,NA
2016/12/12,00:03:51,47.411762,4.902835,359.639984,0.43,NA,NA,NA,NA
2016/12/12,00:39:11,47.411453,4.903181,356.539978,0.12,NA,NA,NA,NA
2016/12/12,01:18:44,47.411331,4.903047,328.829987,0.20,NA,NA,NA,NA
2016/12/12,02:27:57,47.41153,4.903066,347.940002,0.44,NA,NA,NA,NA
2016/12/12,03:31:08,47.411533,4.903244,375.970001,0.02,NA,NA,NA,NA
2016/12/12,04:15:55,47.411556,4.902988,357.059998,0.19,NA,NA,NA,NA
2016/12/12,05:03:49,47.41153,4.902893,254.069992,0.26,NA,NA,NA,NA
2016/12/12,05:44:58,47.411644,4.902922,362.639984,0.34,NA,NA,NA,NA
2016/12/12,06:24:30,47.41151,4.903063,373.009979,0.17,NA,NA,NA,NA
2016/12/12,07:13:03,47.411499,4.903083,358.169983,0.37,NA,NA,NA,NA
